103165-001-007,solanum macrocarpon,['Naranjilla mild mosaic virus'],5
103165-001-007,solanum macrocarpon,['Naranjilla chlorotic mosaic virus'],2
103165-001-007,solanum macrocarpon,['Eggplant mosaic virus'],7
103165-001-007,solanum macrocarpon,['Grapevine Red Globe virus'],7
103165-001-008,solanum tuberosum,['Potato virus V'],2
103165-001-008,solanum tuberosum,['Tomato black ring virus'],1
103165-001-008,solanum tuberosum,['Fragaria chiloensis latent virus'],14
103165-001-008,solanum tuberosum,['Red clover bacilliform virus'],1
103165-001-009,phaseolus vulgaris,['Tomato necrotic spot virus'],36
103165-001-012,phaseolus vulgaris,['Tomato necrotic spot virus'],42
103165-001-013,solanum tuberosum,['Pepper mild mottle virus'],1
103165-001-013,solanum tuberosum,['Tomato black ring virus'],1
103165-001-013,solanum tuberosum,['Red clover bacilliform virus'],1
103165-001-015,solanum tuberosum,['Potato virus V'],3
103165-001-015,solanum tuberosum,['Naranjilla chlorotic mosaic virus'],1
103165-001-015,solanum tuberosum,['Potato virus A'],10
103165-001-015,solanum tuberosum,['Eggplant mosaic virus'],1
103165-001-015,solanum tuberosum,['Grapevine Red Globe virus'],1
103165-001-017,solanum tuberosum,['Potato virus X'],4
103165-001-017,solanum tuberosum,['Tomato black ring virus'],3
103165-001-017,solanum tuberosum,['Tomato necrotic spot virus'],3
103165-001-017,solanum tuberosum,['Grapevine chrome mosaic virus'],1
103165-001-017,solanum tuberosum,['Cassava Torrado-like virus'],2
103165-001-018,solanum tuberosum,['Potato virus A'],13
103165-001-018,solanum tuberosum,['Fragaria chiloensis latent virus'],4
103165-001-018,solanum tuberosum,['Red clover bacilliform virus'],1
103165-001-019,ligularia,['Tobacco vein clearing virus'],1
103165-002-009,unknown,['Cucumber mosaic virus'],3
103165-012-005,capsicum annuum,['Lettuce yellow mottle cytorhabdovirus'],8
103165-019-015,iris germanica,['Iris severe mosaic virus'],36
103165-019-015,iris germanica,['Tobacco ringspot virus'],12
103165-019-017,hemerocallis,['Tobacco ringspot virus'],16
103165-019-019,iris germanica,['Iris severe mosaic virus'],34
103165-019-019,iris germanica,['Tobacco ringspot virus'],9
103165-019-021,cucumis sativus,['Cucumber green mottle mosaic virus'],9
103165-019-022,hemerocallis,['Tobacco ringspot virus'],16
103165-019-023,unknown,['Cucumber green mottle mosaic virus'],1
103165-019-023,unknown,['Beet pseudoyellows virus'],8
103165-019-024,cucumis sativus,['Cucumber green mottle mosaic virus'],12
103165-019-024,cucumis sativus,['Beet pseudoyellows virus'],1
103165-019-026,hemerocallis,['Tobacco ringspot virus'],8
103165-020-001,solanum tuberosum,['Plum pox virus'],2
103165-020-001,solanum tuberosum,['Beihai horseshoe crab virus 1'],1
103165-020-001,solanum tuberosum,['Cassava satellite virus'],1
103165-020-002,nepovirus,['Plum pox virus'],2
103165-020-002,nepovirus,['Beihai horseshoe crab virus 1'],1
103165-020-003,unknown,['Plum pox virus'],2
103165-020-003,unknown,['Beihai horseshoe crab virus 1'],1
103165-020-003,unknown,['Cherry virus A'],2
103165-020-004,nepovirus,['Plum pox virus'],2
103165-020-006,nepovirus,['Plum pox virus'],2
103165-020-006,nepovirus,['Beihai horseshoe crab virus 1'],1
103165-020-006,nepovirus,['Cassava satellite virus'],1
103165-020-007,unknown,['Sacbrood virus'],3
103165-020-009,unknown,['Sacbrood virus'],1
103165-020-010,unknown,['Plum pox virus'],2
103165-020-011,unknown,['Plum pox virus'],1
103165-020-012,unknown,['Plum pox virus'],2
103165-020-014,unknown,['Plum pox virus'],7
103165-020-015,unknown,['Plum pox virus'],5
103165-020-016,unknown,['Plum pox virus'],2
103165-020-020,unknown,['Beihai horseshoe crab virus 1'],1
103165-020-020,unknown,['Hubei odonate virus 12'],1
103165-020-020,unknown,['Plum pox virus'],5
103165-020-020,unknown,['Hubei picorna-like virus 67'],1
103165-020-020,unknown,['Hubei picorna-like virus 68'],1
103165-020-021,unknown,['Beihai horseshoe crab virus 1'],1
103165-020-021,unknown,['Blackberry virus Z'],2
103165-020-021,unknown,['Plum pox virus'],3
103165-020-021,unknown,['Hubei picorna-like virus 67'],1
103165-020-021,unknown,['Nephila clavipes virus 2'],1
103165-020-021,unknown,['Bundaberg bee virus 2'],3
103165-020-021,unknown,['Hubei picorna-like virus 68'],3
103165-020-022,unknown,['Plum pox virus'],1
103165-020-022,unknown,['Beihai horseshoe crab virus 1'],1
103165-020-022,unknown,['Hubei picorna-like virus 67'],1
103165-020-022,unknown,['Nephila clavipes virus 2'],1
103165-020-023,unknown,['Beihai horseshoe crab virus 1'],1
103165-020-023,unknown,['Blackberry virus Z'],1
103165-020-023,unknown,['Hubei picorna-like virus 67'],1
103165-020-023,unknown,['Nephila clavipes virus 2'],1
103165-020-023,unknown,['Bundaberg bee virus 2'],2
103165-020-023,unknown,['Hubei picorna-like virus 68'],1
103165-020-025,unknown,['Hubei picorna-like virus 67'],1
103165-020-025,unknown,['Beihai horseshoe crab virus 1'],1
103165-020-025,unknown,['Hubei odonate virus 12'],1
103165-020-025,unknown,['Hubei picorna-like virus 68'],3
103165-020-026,unknown,['Blackberry virus Z'],1
103165-020-026,unknown,['Bundaberg bee virus 2'],1
103165-021-001,unknown,['Cherry leaf roll virus'],9
103165-021-001,unknown,['Lettuce necrotic yellows cytorhabdovirus'],7
103165-021-001,unknown,['Carrot mottle mimic virus'],2
103165-021-001,unknown,['Clover yellow vein virus'],2
103165-021-001,unknown,['Pepino mosaic virus'],18
103165-021-001,unknown,['Pea enation mosaic virus satellite RNA'],1
103165-021-001,unknown,['African cassava mosaic virus'],4
103165-021-001,unknown,['Cucumber green mottle mosaic virus'],38
103165-021-001,unknown,['Pea enation mosaic virus 2'],2
103165-021-001,unknown,['Asparagus virus 1'],4
103165-021-002,unknown,['Cucumber mosaic virus'],154
103165-021-002,unknown,['Carrot necrotic dieback virus'],3
103165-021-002,unknown,['Tomato mosaic virus'],94
103165-021-002,unknown,['Physostegia chlorotic mottle virus'],1
103165-021-003,unknown,['Cherry leaf roll virus'],7
103165-021-003,unknown,['Lettuce necrotic yellows cytorhabdovirus'],8
103165-021-003,unknown,['Carrot mottle mimic virus'],2
103165-021-003,unknown,['Clover yellow vein virus'],2
103165-021-003,unknown,['Pea enation mosaic virus satellite RNA'],2
103165-021-003,unknown,['Pepino mosaic virus'],25
103165-021-003,unknown,['African cassava mosaic virus'],3
103165-021-003,unknown,['Cucumber green mottle mosaic virus'],33
103165-021-003,unknown,['Pea enation mosaic virus 2'],1
103165-021-003,unknown,['Asparagus virus 1'],2
103165-021-004,unknown,['Cucumber mosaic virus'],56
103165-021-004,unknown,['Carrot necrotic dieback virus'],3
103165-021-004,unknown,['Tomato mosaic virus'],18
103165-021-004,unknown,['Physostegia chlorotic mottle virus'],3
103165-022-006,helleborus,['Soybean Putnam virus'],1
103165-022-006,helleborus,['Dahlia common mosaic virus'],1
103165-020-018,solanum tuberosum,['Plum pox virus'],1
103165-020-018,solanum tuberosum,['Cherry virus A'],2
103165-020-019,solanum tuberosum,['Plum pox virus'],2
103165-020-019,solanum tuberosum,['Cherry virus A'],1
103165-027-001,solanum tuberosum,['Potato black ringspot virus'],28
103165-027-002,euphorbia pulcherrima,['Potato black ringspot virus'],10
103165-027-003,solanum tuberosum,['Potato black ringspot virus'],61
103165-027-004,nicotiana occidentalis,['Potato black ringspot virus'],13
103165-027-005,solanum tuberosum,['Potato leafroll virus'],2
103165-027-009,solanum tuberosum,['Potato leafroll virus'],4
103165-029-002,phalaenopsis,['Apple rubbery wood virus 2'],1
103165-029-003,unknown,['Capsicum chlorosis virus'],1
103165-029-003,unknown,['Potato aucuba mosaic virus'],2
103165-029-004,aeschynanthus,['Changjiang tombus-like virus 20'],1
103165-029-006,phalaenopsis,['Cauliflower mosaic virus'],1
103165-029-006,phalaenopsis,['Apple rubbery wood virus 2'],1
103165-029-009,hoya,['Changjiang tombus-like virus 20'],2
103165-029-010,unknown,['Capsicum chlorosis virus'],2
103165-029-010,unknown,['Potato aucuba mosaic virus'],2
103165-029-012,ajuga,['Cauliflower mosaic virus'],1
103165-033-002,beaucarnea,['Lolium latent virus'],2
103165-033-003,unknown,['Pepino mosaic virus'],10
103165-033-004,solanum lycopersicum,['Pepino mosaic virus'],21
103165-033-009,lolium perenne,['Lolium latent virus'],11
103165-033-010,mentha,['Cactus mild mottle virus'],2
103165-033-010,mentha,['Schlumbergera virus X'],1
103165-033-010,mentha,['Cactus virus X'],13
103165-033-010,mentha,['Rattail cactus necrosis-associated virus'],1
103165-033-010,mentha,['Pitaya virus X'],3
103165-033-011,cereus,['Cactus mild mottle virus'],1
103165-033-011,cereus,['Schlumbergera virus X'],5
103165-033-011,cereus,['Cactus virus X'],27
103165-033-011,cereus,['Rattail cactus necrosis-associated virus'],3
103165-033-011,cereus,['Pitaya virus X'],3
103165-035-002,unknown,['Peanut chlorotic streak virus'],1
103165-035-002,unknown,['Tomato spotted wilt tospovirus'],4
103165-035-004,ajuga reptans,['Changjiang levi-like virus 3'],1
103165-035-004,ajuga reptans,['Alfalfa mosaic virus'],17
103165-035-004,ajuga reptans,['Bellflower vein chlorosis virus'],10
103165-035-004,ajuga reptans,['Potato leafroll virus'],1
103165-035-004,ajuga reptans,['Cauliflower mosaic virus'],2
103165-035-004,ajuga reptans,['Tobacco ringspot virus'],33
103165-035-005,ajuga reptans,['Changjiang levi-like virus 3'],4
103165-035-005,ajuga reptans,['Alfalfa mosaic virus'],16
103165-035-005,ajuga reptans,['Bellflower vein chlorosis virus'],6
103165-035-005,ajuga reptans,['Cauliflower mosaic virus'],1
103165-035-005,ajuga reptans,['Tobacco ringspot virus'],25
103165-035-006,tulipa,['Capsicum chlorosis virus'],1
103165-035-007,unknown,['Potato leafroll virus'],4
103165-035-008,cucumis sativus,['Cucurbit aphid-borne yellows virus'],2
103165-035-009,cucumis sativus,['Cucurbit aphid-borne yellows virus'],2
103165-035-010,unknown,['Capsicum chlorosis virus'],1
103165-035-010,unknown,['Peanut chlorotic streak virus'],2
103165-035-010,unknown,['Tomato spotted wilt tospovirus'],2
103165-038-001,unknown,['Tobacco ringspot virus'],16
103165-038-004,unknown,['Passion fruit yellow mosaic virus'],1
103165-038-004,unknown,['Passiflora latent virus'],3
103165-038-005,unknown,['Passion fruit yellow mosaic virus'],3
103165-038-005,unknown,['Passiflora latent virus'],16
103165-038-007,unknown,['Bell pepper alphaendornavirus'],19
103165-038-009,unknown,['Bell pepper alphaendornavirus'],1
103165-038-012,unknown,['Bellflower vein chlorosis virus'],4
103165-038-012,unknown,['Tobacco ringspot virus'],4
103165-038-013,unknown,['Bellflower vein chlorosis virus'],4
103165-038-013,unknown,['Tobacco ringspot virus'],14
103165-039-002,lilium maldano rose,['Tobacco rattle virus'],6
103165-039-003,lilium,['Tobacco rattle virus'],6
103165-040-001,ajuga reptans burgundy,['Tobacco ringspot virus'],4
103165-040-002,ajuga reptans atropurpurea,['Tobacco ringspot virus'],30
103165-040-004,solanum lycopersicum,['Pepino mosaic virus'],2
103165-040-004,solanum lycopersicum,['Tomato brown rugose fruit virus'],2
103165-040-005,solanum lycopersicum,['Pepino mosaic virus'],1
103165-040-005,solanum lycopersicum,['Tomato brown rugose fruit virus'],1
103165-044-013,cucumis sativus,['Cucumber green mottle mosaic virus'],22
103165-044-014,cucumis sativus,['Cucumber green mottle mosaic virus'],44
103165-044-016,ajuga reptans,['Alfalfa mosaic virus'],12
103165-044-016,ajuga reptans,['Bellflower vein chlorosis virus'],3
103165-044-016,ajuga reptans,['Blueberry red ringspot virus'],1
103165-044-016,ajuga reptans,['Red clover associated virus 1'],1
103165-044-016,ajuga reptans,['Arabis mosaic virus'],3
103165-044-016,ajuga reptans,['Tobacco ringspot virus'],5
103165-044-018,ajuga reptans,['Alfalfa mosaic virus'],10
103165-044-018,ajuga reptans,['Bellflower vein chlorosis virus'],3
103165-044-018,ajuga reptans,['Blueberry red ringspot virus'],1
103165-044-018,ajuga reptans,['Red clover associated virus 1'],1
103165-044-018,ajuga reptans,['Arabis mosaic virus'],6
103165-044-018,ajuga reptans,['Tobacco ringspot virus'],6
103165-044-018,ajuga reptans,['Pyricularia oryzae ourmia-like virus 2'],4
103165-044-019,ajuga reptans,['Alfalfa mosaic virus'],4
103165-044-019,ajuga reptans,['Bellflower vein chlorosis virus'],3
103165-044-019,ajuga reptans,['Arabis mosaic virus'],2
103165-044-019,ajuga reptans,['Tobacco ringspot virus'],10
103165-044-019,ajuga reptans,['Pyricularia oryzae ourmia-like virus 2'],2
103943-003-009,paeonia lactiflora,['Cucumber mosaic virus'],27
103943-003-009,paeonia lactiflora,['Gentian Kobu-sho-associated virus'],6
103943-003-010,paeonia lactiflora,['Gentian Kobu-sho-associated virus'],22
103943-004-001,solanum lycopersicum,['Broad bean wilt virus 2'],13
103943-004-001,solanum lycopersicum,['Tomato brown rugose fruit virus'],3
103943-004-001,solanum lycopersicum,['Potato virus S'],3
103943-004-001,solanum lycopersicum,['Tomato mosaic virus'],5
103943-004-001,solanum lycopersicum,['Cucumber green mottle mosaic virus'],5
103943-004-002,solanum lycopersicum,['Potato leafroll virus'],1
103943-004-002,solanum lycopersicum,['Tomato brown rugose fruit virus'],11
103943-004-003,solanum lycopersicum,['Broad bean wilt virus 2'],2
103943-004-003,solanum lycopersicum,['Tomato brown rugose fruit virus'],32
103943-004-003,solanum lycopersicum,['Tomato mosaic virus'],7
103943-004-003,solanum lycopersicum,['Potato leafroll virus'],9
103943-004-003,solanum lycopersicum,['Cucumber green mottle mosaic virus'],11
103943-004-004,solanum lycopersicum,['Potato leafroll virus'],6
103943-004-004,solanum lycopersicum,['Tomato brown rugose fruit virus'],31
103943-004-004,solanum lycopersicum,['Potato virus S'],1
103943-004-004,solanum lycopersicum,['Tomato mosaic virus'],5
103943-004-005,thunbergia,['Broad bean wilt virus 1'],8
103943-004-006,beaucarnea,['Broad bean wilt virus 1'],1
103943-005-001,unknown,['Pepino mosaic virus'],8
103943-005-002,solanum lycopersicum,['Pepino mosaic virus'],4
103943-005-002,solanum lycopersicum,['Tomato brown rugose fruit virus'],7
103943-005-003,solanum lycopersicum,['Pepino mosaic virus'],6
103943-005-003,solanum lycopersicum,['Tomato brown rugose fruit virus'],1
103943-005-004,unknown,['Pepino mosaic virus'],4
103943-005-004,unknown,['Tomato brown rugose fruit virus'],2
103943-005-005,unknown,['Pepino mosaic virus'],4
103943-005-005,unknown,['Tomato brown rugose fruit virus'],2
103943-006-004,unknown,['Cucumber mosaic virus'],11
103943-006-004,unknown,['Southern tomato virus'],5
103943-006-005,unknown,['Cucumber mosaic virus'],4
103943-006-005,unknown,['Southern tomato virus'],7
103943-006-006,unknown,['Solanum chacoense mitovirus 1'],1
103943-006-006,unknown,['Tomato chlorosis virus'],24
103943-006-006,unknown,['Bacopa chlorosis virus'],3
103943-006-007,unknown,['Solanum chacoense mitovirus 1'],1
103943-006-007,unknown,['Tomato chlorosis virus'],11
103943-006-007,unknown,['Bacopa chlorosis virus'],2
103943-006-008,unknown,['Solanum chacoense mitovirus 1'],1
103943-006-008,unknown,['Tomato chlorosis virus'],10
103943-006-008,unknown,['Bacopa chlorosis virus'],5
103943-009-004,capsicum,['Pepper mottle virus'],89
103943-009-004,capsicum,['Watermelon mosaic virus'],12
103943-009-004,capsicum,['Tomato brown rugose fruit virus'],10
103943-009-005,cucurbita pepo,['Watermelon mosaic virus'],64
103943-009-005,cucurbita pepo,['Tomato brown rugose fruit virus'],1
103943-009-006,unknown,['Pepper mottle virus'],17
103943-009-006,unknown,['Watermelon mosaic virus'],7
103943-009-006,unknown,['Tomato brown rugose fruit virus'],3
103943-015-001,solanum lycopersicum,['Tomato mottle mosaic virus'],198
103943-015-002,unknown,['Cymbidium mosaic virus'],7
103943-015-002,unknown,['Tomato mottle mosaic virus'],1
103943-015-002,unknown,['Pepino mosaic virus'],5
103943-015-003,unknown,['Cymbidium mosaic virus'],12
103943-015-004,unknown,['Cymbidium mosaic virus'],10
103943-015-004,unknown,['Cucumber mosaic virus'],1
103943-015-004,unknown,['Tomato spotted wilt tospovirus'],15
103943-015-004,unknown,['Pepino mosaic virus'],2
103943-015-004,unknown,['Cassava vein mosaic virus'],1
103943-015-004,unknown,['Tomato mottle mosaic virus'],1
103943-015-005,unknown,['Cucumber mosaic virus'],36
103943-015-005,unknown,['Maize associated partiti-like virus'],2
103943-015-005,unknown,['Tomato spotted wilt tospovirus'],7
103943-015-006,unknown,['Cucumber mosaic virus'],6
103943-015-006,unknown,['Pepino mosaic virus'],43
103943-015-007,unknown,['Pepino mosaic virus'],1
103943-015-007,unknown,['Tomato mottle mosaic virus'],8
103943-015-007,unknown,['Maize associated partiti-like virus'],1
103943-015-007,unknown,['Tomato spotted wilt tospovirus'],27
103943-015-008,unknown,['Cassava vein mosaic virus'],2
103943-015-008,unknown,['Tomato spotted wilt tospovirus'],2
103943-019-001,unknown,['Capsicum chlorosis orthotospovirus'],1
103943-019-004,unknown,['Pepino mosaic virus'],14
103943-019-005,unknown,['Maize associated partiti-like virus'],1
103943-020-001,tobrfv,['Tomato brown rugose fruit virus'],2
103943-020-001,tobrfv,['Tomato spotted wilt tospovirus'],12
103943-020-002,solanum lycopersicum,['Tomato brown rugose fruit virus'],29
103943-020-002,solanum lycopersicum,['Tomato spotted wilt tospovirus'],3
103943-020-003,tobrfv,['Tomato brown rugose fruit virus'],2
103943-020-003,tobrfv,['Tomato spotted wilt tospovirus'],7
103943-020-003,tobrfv,['Raspberry leaf blotch emaravirus'],3
103943-020-003,tobrfv,['Pepper cryptic virus 2'],3
103943-020-003,tobrfv,['Cassava vein mosaic virus'],1
103943-020-003,tobrfv,['Petunia vein clearing virus'],1
103943-020-004,unknown,['Cassava vein mosaic virus'],2
103943-020-004,unknown,['Pepper cryptic virus 2'],7
103943-020-004,unknown,['Petunia vein clearing virus'],2
103943-020-004,unknown,['Raspberry leaf blotch emaravirus'],1
103943-029-001,unknown,['Tobacco mosaic virus'],31
103943-029-002,eremurus himalaicus,['Tobacco mosaic virus'],3
103943-029-002,eremurus himalaicus,['Tomato spotted wilt tospovirus'],13
103943-029-003,unknown,['Tomato spotted wilt tospovirus'],22
103943-029-004,unknown,['Tobacco mosaic virus'],7
103943-029-004,unknown,['Petunia vein clearing virus'],2
103943-029-004,unknown,['Tomato spotted wilt tospovirus'],25
103943-029-005,petunia,['Petunia vein clearing virus'],1
103943-029-006,unknown,['Tomato spotted wilt tospovirus'],2
103943-038-002,unknown,['Pepper mild mottle virus'],3
103943-038-002,unknown,['Tomato mosaic virus'],9
103943-038-003,nicotiana occidentalis,['Tomato mosaic virus'],67
103943-038-004,capsicum,['Pepper mild mottle virus'],42
103943-038-005,capsicum,['Tomato mosaic virus'],7
103943-038-006,capsicum annuum,['Pepper mild mottle virus'],2
103943-038-006,capsicum annuum,['Tomato mosaic virus'],5
103943-041-001,unknown,['Riboviria sp.'],1
103943-041-001,unknown,['Plasmopara viticola associated ourmia-like virus 90'],1
103943-041-001,unknown,['Plasmopara viticola associated ourmia-like virus 87'],1
103943-041-001,unknown,['Plasmopara viticola associated ourmia-like virus 3'],4
103943-041-003,unknown,['Potato virus Y'],3
103943-041-006,unknown,['Pepino mosaic virus'],3
103943-041-007,unknown,['Pepino mosaic virus'],2
103943-041-007,unknown,['Potato virus Y'],3
103943-041-008,unknown,['Riboviria sp.'],3
103943-041-008,unknown,['Plasmopara viticola associated ourmia-like virus 87'],1
103943-041-009,unknown,['Plasmopara viticola associated ourmia-like virus 90'],1
103943-041-009,unknown,['Plasmopara viticola associated ourmia-like virus 3'],4
103943-044-001,unknown,['Cassava vein mosaic virus'],2
103943-044-001,unknown,['Cucumber mosaic virus'],27
103943-044-001,unknown,['Bell pepper alphaendornavirus'],9
103943-044-002,unknown,['Cucumber mosaic virus'],2
103943-044-002,unknown,['Dahlia mosaic virus'],1
103943-044-002,unknown,['Pepper mild mottle virus'],11
103943-044-002,unknown,['Leviviridae sp.'],10
103943-044-002,unknown,['Riboviria sp.'],1
103943-044-002,unknown,['Picornavirales sp.'],8
103943-044-008,unknown,['Tomato spotted wilt tospovirus'],9
103943-044-008,unknown,['Human blood-associated dicistrovirus'],1
103943-044-008,unknown,['Pepper mild mottle virus'],8
103943-044-008,unknown,['Cassava vein mosaic virus'],2
103943-044-008,unknown,['Bell pepper alphaendornavirus'],31
103943-044-009,unknown,['Potato virus Y'],5
103943-044-010,unknown,['Pepper mild mottle virus'],2
103943-044-010,unknown,['Cucumber mosaic virus'],5
103943-044-010,unknown,['Potato virus Y'],10
103943-044-011,unknown,['Pepper mild mottle virus'],38
103943-044-011,unknown,['Bell pepper alphaendornavirus'],1
103943-050-002,malus,['Petunia vein clearing virus'],1
103943-050-006,solanum lycopersicum,['Tomato brown rugose fruit virus'],2
103943-050-007,solanum lycopersicum,['Bacopa chlorosis virus'],2
103943-050-009,solanum lycopersicum,['Tomato brown rugose fruit virus'],1
103943-050-010,solanum lycopersicum,['Tomato brown rugose fruit virus'],1
103943-050-010,solanum lycopersicum,['Bacopa chlorosis virus'],1
103943-050-011,solanum lycopersicum,['Alternanthera mosaic virus'],3
103943-050-011,solanum lycopersicum,['Bacopa chlorosis virus'],2
103943-050-012,solanum lycopersicum,['Alternanthera mosaic virus'],1
103943-050-012,solanum lycopersicum,['Pepino mosaic virus'],16
103943-050-012,solanum lycopersicum,['Tomato brown rugose fruit virus'],4
104326-044-001,ficus,['Paper mulberry vein-banding virus'],11
104326-044-003,rosa,['Pepino mosaic virus'],18
104326-044-003,rosa,['Tomato brown rugose fruit virus'],3
104326-044-005,solanum lycopersicum,['Pepino mosaic virus'],10
104326-044-005,solanum lycopersicum,['Tomato brown rugose fruit virus'],19
104326-044-006,solanum lycopersicum,['Tomato brown rugose fruit virus'],14
104326-044-007,ficus,['Paper mulberry vein-banding virus'],2
104326-045-001,beta vulgaris,['Beet curly top virus'],6
104326-045-001,beta vulgaris,['Podoviridae sp.'],1
104326-045-001,beta vulgaris,['Klebsiella virus Domnhall'],1
104326-045-001,beta vulgaris,['Pantoea virus AAS23'],3
104326-045-002,beta vulgaris,['Beet curly top virus'],35
104326-045-002,beta vulgaris,['Podoviridae sp.'],1
104326-045-002,beta vulgaris,['Klebsiella virus Domnhall'],1
104326-045-002,beta vulgaris,['Pantoea virus AAS23'],1
104326-045-007,cucurbita pepo,['Tomato leaf curl New Delhi virus'],5
104326-045-008,cucurbita pepo,['Tomato leaf curl New Delhi virus'],34
104326-046-004,capsicum annuum,['Tomato spotted wilt orthotospovirus'],5
104326-046-006,capsicum,['Tomato spotted wilt orthotospovirus'],15
104326-046-006,capsicum,['Insect narna-like virus 1'],4
104326-046-006,capsicum,['Bell pepper alphaendornavirus'],6
104326-046-007,capsicum,['Insect narna-like virus 1'],6
104326-046-007,capsicum,['Bell pepper alphaendornavirus'],17
104326-046-008,capsicum,['Insect narna-like virus 1'],4
104326-046-008,capsicum,['Bell pepper alphaendornavirus'],12
104326-049-002,solanum tuberosum,['Red clover bacilliform virus'],1
104326-049-002,solanum tuberosum,['Potato virus M'],40
104326-049-003,solanum tuberosum,['Potato virus M'],10
104326-049-005,capsicum,['Tomato spotted wilt orthotospovirus'],19
