104326-056-005,w lillium,Partitiviridae sp.,1955170,species,"['104326-056-005_(trimmed_pairs)_contig_27751_(438..1092)_consensus_chunk29937', '104326-056-005_(trimmed_pairs)_contig_1463_(1442..2659)_consensus_chunk2268']"
104326-056-005,w lillium,Sclerotimonavirus betaplasmoparae,2846156,species,"['104326-056-005_(trimmed_pairs)_contig_46597_(305..844)_consensus_chunk41957', '104326-056-005_(trimmed_pairs)_contig_18225_(212..311)_consensus_chunk21547']"
104326-056-005,w lillium,Microviridae sp.,2202644,species,"['104326-056-005_(trimmed_pairs)_contig_7834_(1..1542)_consensus_chunk10370', '104326-056-005_(trimmed_pairs)_contig_12522_(173..597)_consensus_chunk15784', '104326-056-005_(trimmed_pairs)_contig_12161_(30..376)_consensus_chunk15433', '104326-056-005_(trimmed_pairs)_contig_2465_(64..1193)_consensus_chunk3656', '104326-056-005_(trimmed_pairs)_contig_2465_(2185..2693)_consensus_chunk3661']"
104326-056-006,w lillium,Riboviria sp.,2585031,species,"['104326-056-006_(trimmed_pairs)_contig_34408_(361..509)_consensus_chunk26342', '104326-056-006_(trimmed_pairs)_contig_34408_(897..1150)_consensus_chunk26346']"
104326-056-006,w lillium,Penicillium roseopurpureum negative ssRNA virus 1,2485920,species,['104326-056-006_(trimmed_pairs)_contig_9312_(537..1062)_consensus_chunk9353']
104326-056-006,w lillium,Mitovirus sp.,2587224,species,"['104326-056-006_(trimmed_pairs)_contig_308_(24..3758)_consensus_chunk359', '104326-056-006_(trimmed_pairs)_contig_1015_(1488..2541)_consensus_chunk1223', '104326-056-006_(trimmed_pairs)_contig_1015_(7..1443)_consensus_chunk1222', '104326-056-006_(trimmed_pairs)_contig_32452_(327..801)_consensus_chunk25437', '104326-056-006_(trimmed_pairs)_contig_498_(11..4361)_consensus_chunk610', '104326-056-006_(trimmed_pairs)_contig_6042_(29..3341)_consensus_chunk6366']"
104326-056-006,w lillium,Leviviridae sp.,2027243,species,"['104326-056-006_(trimmed_pairs)_contig_2133_(666..2185)_consensus_chunk2449', '104326-056-006_(trimmed_pairs)_contig_33122_(345..1115)_consensus_chunk25769', '104326-056-006_(trimmed_pairs)_contig_4508_(3..168)_consensus_chunk4880']"
104326-056-006,w lillium,Sclerotinia botoulivirus 3,2846163,species,"['104326-056-006_(trimmed_pairs)_contig_2944_(1367..1929)_consensus_chunk3240', '104326-056-006_(trimmed_pairs)_contig_2944_(1125..1302)_consensus_chunk3238']"
104326-056-007,b lillium,Dahlia common mosaic virus,1077151,species,['104326-056-007_(trimmed_pairs)_contig_5785_(2870..4235)_consensus_chunk12363']
104326-056-007,b lillium,Figwort mosaic virus,10649,species,['104326-056-007_(trimmed_pairs)_contig_25462_(21..320)_consensus_chunk43824']
104326-056-007,b lillium,Rose yellow vein virus,1213588,species,['104326-056-007_(trimmed_pairs)_contig_41736_(359..489)_consensus_chunk60977']
104326-056-008,w lillium,Streptomyces virus YDN12,1982747,species,"['104326-056-008_(trimmed_pairs)_contig_30083_(34..282)_consensus_chunk34749', '104326-056-008_(trimmed_pairs)_contig_14324_(1..1514)_consensus_chunk20283', '104326-056-008_(trimmed_pairs)_contig_19937_(42..829)_consensus_chunk25830']"
104326-056-008,w lillium,Streptomyces virus BRock,2846393,species,['104326-056-008_(trimmed_pairs)_contig_41082_(642..831)_consensus_chunk41628']
104326-056-008,w lillium,Andhasavirus borborocola,2843687,species,['104326-056-008_(trimmed_pairs)_contig_16206_(359..621)_consensus_chunk22131']
104326-056-008,w lillium,Mitovirus sp.,2587224,species,"['104326-056-008_(trimmed_pairs)_contig_9741_(3612..3748)_consensus_chunk14791', '104326-056-008_(trimmed_pairs)_contig_34664_(328..478)_consensus_chunk38007', '104326-056-008_(trimmed_pairs)_contig_26618_(224..328)_consensus_chunk32062', '104326-056-008_(trimmed_pairs)_contig_9741_(543..707)_consensus_chunk14779', '104326-056-008_(trimmed_pairs)_contig_9741_(1810..2024)_consensus_chunk14787', '104326-056-008_(trimmed_pairs)_contig_65985_(605..784)_consensus_chunk50535', '104326-056-008_(trimmed_pairs)_contig_9741_(3184..3399)_consensus_chunk14790', '104326-056-008_(trimmed_pairs)_contig_9741_(2282..2426)_consensus_chunk14788', '104326-056-008_(trimmed_pairs)_contig_52360_(378..590)_consensus_chunk46444', '104326-056-008_(trimmed_pairs)_contig_46278_(149..248)_consensus_chunk44127', '104326-056-008_(trimmed_pairs)_contig_9741_(55..156)_consensus_chunk14777', '104326-056-008_(trimmed_pairs)_contig_9741_(1490..1625)_consensus_chunk14786', '104326-056-008_(trimmed_pairs)_contig_9459_(695..1115)_consensus_chunk14340', '104326-056-008_(trimmed_pairs)_contig_9459_(1164..1319)_consensus_chunk14341', '104326-056-008_(trimmed_pairs)_contig_1467_(1115..1266)_consensus_chunk2749', '104326-056-008_(trimmed_pairs)_contig_11391_(799..960)_consensus_chunk16859']"
104326-056-008,w lillium,Leviviridae sp.,2027243,species,['104326-056-008_(trimmed_pairs)_contig_10657_(2..3503)_consensus_chunk15885']
104326-056-008,w lillium,Picornaviridae sp.,1530251,species,['104326-056-008_(trimmed_pairs)_contig_164_(25..3298)_consensus_chunk340']
104326-056-008,w lillium,Figwort mosaic virus,10649,species,['104326-056-008_(trimmed_pairs)_contig_25629_(633..831)_consensus_chunk31272']
104326-056-009,b lillium,Plantago asiatica mosaic virus,28354,species,"['104326-056-009_(trimmed_pairs)_contig_237_(132..6333)_consensus_chunk798', '104326-056-009_(trimmed_pairs)_sampled_contig_5_(5355..6182)_consensus_chunk24', '104326-056-009_(trimmed_pairs)_sampled_contig_5_(2926..4690)_consensus_chunk21', '104326-056-009_(trimmed_pairs)_sampled_contig_5_(4911..5016)_consensus_chunk22', '104326-056-009_(trimmed_pairs)_sampled_contig_5_(140..2912)_consensus_chunk20']"
104326-056-010,w lillium,Streptomyces virus YDN12,1982747,species,"['104326-056-010_(trimmed_pairs)_contig_1676_(2326..3234)_consensus_chunk3041', '104326-056-010_(trimmed_pairs)_contig_1729_(12..5065)_consensus_chunk3218']"
104326-056-010,w lillium,Strawberry latent ringspot virus,28351,species,"['104326-056-010_(trimmed_pairs)_contig_1377_(3..6803)_consensus_chunk2565', '104326-056-010_(trimmed_pairs)_contig_13705_(35..297)_consensus_chunk20768', '104326-056-010_(trimmed_pairs)_contig_699_(2..3556)_consensus_chunk1455']"
104326-056-010,w lillium,Tobacco rattle virus,12295,species,"['104326-056-010_(trimmed_pairs)_contig_536_(1..453)_consensus_chunk1051', '104326-056-010_(trimmed_pairs)_contig_2225_(37..298)_consensus_chunk4162', '104326-056-010_(trimmed_pairs)_contig_1375_(3..294)_consensus_chunk2563', '104326-056-010_(trimmed_pairs)_contig_73_(1..1278)_consensus_chunk181', '104326-056-010_(trimmed_pairs)_contig_490_(1..606)_consensus_chunk993', '104326-056-010_(trimmed_pairs)_contig_491_(1..6536)_consensus_chunk995', '104326-056-010_(trimmed_pairs)_contig_534_(1675..3191)_consensus_chunk1047', '104326-056-010_(trimmed_pairs)_contig_489_(1..6545)_consensus_chunk992', '104326-056-010_(trimmed_pairs)_contig_74_(1..496)_consensus_chunk183', '104326-056-010_(trimmed_pairs)_contig_73_(1281..2171)_consensus_chunk182', '104326-056-010_(trimmed_pairs)_contig_537_(1..453)_consensus_chunk1052', '104326-056-010_(trimmed_pairs)_contig_686_(1..1100)_consensus_chunk1429', '104326-056-010_(trimmed_pairs)_contig_490_(619..1376)_consensus_chunk994', '104326-056-010_(trimmed_pairs)_contig_534_(17..1672)_consensus_chunk1046', '104326-056-010_(trimmed_pairs)_sampled_contig_35_(873..1017)_consensus_chunk55']"
104326-056-010,w lillium,Plantago asiatica mosaic virus,28354,species,"['104326-056-010_(trimmed_pairs)_contig_374_(11..6203)_consensus_chunk704', '104326-056-010_(trimmed_pairs)_sampled_contig_43_(1466..1573)_consensus_chunk90', '104326-056-010_(trimmed_pairs)_sampled_contig_43_(2598..2794)_consensus_chunk93', '104326-056-010_(trimmed_pairs)_sampled_contig_43_(16..441)_consensus_chunk81', '104326-056-010_(trimmed_pairs)_sampled_contig_43_(887..1117)_consensus_chunk87', '104326-056-010_(trimmed_pairs)_sampled_contig_43_(664..816)_consensus_chunk86', '104326-056-010_(trimmed_pairs)_sampled_contig_43_(3008..3869)_consensus_chunk95', '104326-056-010_(trimmed_pairs)_sampled_contig_43_(1119..1304)_consensus_chunk88', '104326-056-010_(trimmed_pairs)_sampled_contig_43_(1306..1457)_consensus_chunk89']"
104326-056-010,w lillium,Leviviridae sp.,2027243,species,"['104326-056-010_(trimmed_pairs)_contig_29430_(1928..2059)_consensus_chunk36770', '104326-056-010_(trimmed_pairs)_contig_29430_(2131..2288)_consensus_chunk36771', '104326-056-010_(trimmed_pairs)_contig_29430_(1080..1381)_consensus_chunk36766', '104326-056-010_(trimmed_pairs)_contig_29430_(1423..1612)_consensus_chunk36767', '104326-056-010_(trimmed_pairs)_contig_50367_(186..417)_consensus_chunk49662', '104326-056-010_(trimmed_pairs)_contig_29430_(315..526)_consensus_chunk36764']"
104326-056-010,w lillium,Mitovirus sp.,2587224,species,"['104326-056-010_(trimmed_pairs)_contig_2994_(149..409)_consensus_chunk5388', '104326-056-010_(trimmed_pairs)_contig_4305_(819..1268)_consensus_chunk7421']"
104326-056-010,w lillium,Widsokivirus pelovivens,2846663,species,['104326-056-010_(trimmed_pairs)_contig_4107_(775..924)_consensus_chunk7163']
104326-056-010,w lillium,Cahrpivirus caenivivens,2843901,species,['104326-056-010_(trimmed_pairs)_contig_7585_(1522..1670)_consensus_chunk12411']
104326-056-011,b lillium,Figwort mosaic virus,10649,species,['104326-056-011_(trimmed_pairs)_contig_1439_(959..1262)_consensus_chunk1916']
104326-056-012,w lillium,Gordonia virus Lambo,2844670,species,['104326-056-012_(trimmed_pairs)_contig_1678_(10719..11839)_consensus_chunk2372']
104326-056-012,w lillium,Tetraselmis viridis virus S20,754070,species,['104326-056-012_(trimmed_pairs)_contig_15761_(1477..2192)_consensus_chunk13750']
104326-056-012,w lillium,Riboviria sp.,2585031,species,"['104326-056-012_(trimmed_pairs)_contig_166_(1..987)_consensus_chunk203', '104326-056-012_(trimmed_pairs)_contig_166_(1020..1663)_consensus_chunk204', '104326-056-012_(trimmed_pairs)_contig_1222_(4648..4861)_consensus_chunk1766']"
104326-056-012,w lillium,Hubei Beny-like virus 1,1922831,species,['104326-056-012_(trimmed_pairs)_contig_1222_(1944..2538)_consensus_chunk1755']
104326-056-012,w lillium,Sanxia noda-like virus 1,1923362,species,['104326-056-012_(trimmed_pairs)_contig_520_(3..4375)_consensus_chunk841']
104326-056-012,w lillium,Gigaspora narnavirus A,2592752,species,"['104326-056-012_(trimmed_pairs)_contig_3778_(288..495)_consensus_chunk4674', '104326-056-012_(trimmed_pairs)_contig_6891_(66..431)_consensus_chunk7437']"
104326-056-012,w lillium,Mitovirus sp.,2587224,species,"['104326-056-012_(trimmed_pairs)_contig_14575_(2752..3347)_consensus_chunk12988', '104326-056-012_(trimmed_pairs)_contig_14575_(1750..2110)_consensus_chunk12985', '104326-056-012_(trimmed_pairs)_contig_5663_(2961..3388)_consensus_chunk6422', '104326-056-012_(trimmed_pairs)_contig_5663_(1194..1764)_consensus_chunk6417', '104326-056-012_(trimmed_pairs)_contig_14575_(286..896)_consensus_chunk12983', '104326-056-012_(trimmed_pairs)_contig_14575_(1485..1633)_consensus_chunk12984']"
104326-056-012,w lillium,Leviviridae sp.,2027243,species,"['104326-056-012_(trimmed_pairs)_contig_5442_(1044..1145)_consensus_chunk6159', '104326-056-012_(trimmed_pairs)_contig_5442_(3240..3462)_consensus_chunk6168', '104326-056-012_(trimmed_pairs)_contig_5442_(317..731)_consensus_chunk6156', '104326-056-012_(trimmed_pairs)_contig_5442_(56..208)_consensus_chunk6154', '104326-056-012_(trimmed_pairs)_contig_5442_(1285..1454)_consensus_chunk6160', '104326-056-012_(trimmed_pairs)_contig_5442_(2321..2546)_consensus_chunk6165', '104326-056-012_(trimmed_pairs)_contig_5442_(2122..2311)_consensus_chunk6164']"
104326-056-014,w lillium,Rhizophagus irregularis mitovirus 2,2340910,species,"['104326-056-014_(trimmed_pairs)_contig_6076_(1280..1437)_consensus_chunk7161', '104326-056-014_(trimmed_pairs)_contig_6076_(255..689)_consensus_chunk7154', '104326-056-014_(trimmed_pairs)_contig_6076_(759..961)_consensus_chunk7157']"
104326-056-014,w lillium,Rhizophagus diaphanum mitovirus 1,2320183,species,['104326-056-014_(trimmed_pairs)_contig_4289_(379..640)_consensus_chunk5325']
104326-056-014,w lillium,Rhizophagus diaphanum mitovirus 2,2320184,species,"['104326-056-014_(trimmed_pairs)_contig_15446_(225..835)_consensus_chunk14521', '104326-056-014_(trimmed_pairs)_contig_9849_(688..836)_consensus_chunk10444']"
104326-056-014,w lillium,Mitovirus sp.,2587224,species,"['104326-056-014_(trimmed_pairs)_contig_5549_(2384..2578)_consensus_chunk6585', '104326-056-014_(trimmed_pairs)_contig_5549_(346..1111)_consensus_chunk6578', '104326-056-014_(trimmed_pairs)_contig_2438_(234..401)_consensus_chunk3404', '104326-056-014_(trimmed_pairs)_contig_2438_(82..215)_consensus_chunk3402', '104326-056-014_(trimmed_pairs)_contig_5549_(1490..2159)_consensus_chunk6581', '104326-056-014_(trimmed_pairs)_contig_2438_(626..808)_consensus_chunk3405', '104326-056-014_(trimmed_pairs)_contig_5549_(1196..1322)_consensus_chunk6579', '104326-056-014_(trimmed_pairs)_contig_3487_(1703..1985)_consensus_chunk4527', '104326-056-014_(trimmed_pairs)_contig_3487_(2049..2150)_consensus_chunk4529', '104326-056-014_(trimmed_pairs)_contig_3487_(324..1042)_consensus_chunk4520', '104326-056-014_(trimmed_pairs)_contig_6392_(1305..1444)_consensus_chunk7466', '104326-056-014_(trimmed_pairs)_contig_3487_(2264..2412)_consensus_chunk4531']"
104326-056-014,w lillium,Botrytis cinerea umbra-like virus 1,2735963,species,"['104326-056-014_(trimmed_pairs)_contig_12417_(535..671)_consensus_chunk12454', '104326-056-014_(trimmed_pairs)_contig_12417_(1886..2035)_consensus_chunk12458']"
104326-056-016,w lillium,Mitovirus sp.,2587224,species,"['104326-056-016_(trimmed_pairs)_contig_3166_(1951..2121)_consensus_chunk3796', '104326-056-016_(trimmed_pairs)_contig_3166_(620..800)_consensus_chunk3790', '104326-056-016_(trimmed_pairs)_contig_3166_(2200..2350)_consensus_chunk3797']"
104326-056-016,w lillium,Tobacco rattle virus,12295,species,"['104326-056-016_(trimmed_pairs)_contig_7893_(2132..2302)_consensus_chunk8156', '104326-056-016_(trimmed_pairs)_contig_16094_(1073..1191)_consensus_chunk14482', '104326-056-016_(trimmed_pairs)_contig_44171_(338..496)_consensus_chunk26997', '104326-056-016_(trimmed_pairs)_contig_7893_(1971..2122)_consensus_chunk8155', '104326-056-016_(trimmed_pairs)_contig_16094_(778..901)_consensus_chunk14481', '104326-056-016_(trimmed_pairs)_contig_7893_(1771..1925)_consensus_chunk8153', '104326-056-016_(trimmed_pairs)_contig_7893_(1250..1533)_consensus_chunk8151', '104326-056-016_(trimmed_pairs)_contig_14562_(3484..3627)_consensus_chunk13423', '104326-056-016_(trimmed_pairs)_contig_7893_(94..220)_consensus_chunk8142', '104326-056-016_(trimmed_pairs)_contig_14562_(3041..3163)_consensus_chunk13420']"
104326-058-002,s. torvum,Carrot red leaf luteovirus associated RNA,67962,species,['104326-058-002_(trimmed_pairs)_contig_15536_(44..449)_consensus_chunk31449']
104326-058-002,s. torvum,Tomato chlorosis virus,67754,species,"['104326-058-002_(trimmed_pairs)_contig_42944_(812..1062)_consensus_chunk75864', '104326-058-002_(trimmed_pairs)_contig_2098_(1..2634)_consensus_chunk4236', '104326-058-002_(trimmed_pairs)_contig_2021_(1..2309)_consensus_chunk4119', '104326-058-002_(trimmed_pairs)_contig_2993_(1..1502)_consensus_chunk6201', '104326-058-002_(trimmed_pairs)_contig_2097_(1..480)_consensus_chunk4235', '104326-058-002_(trimmed_pairs)_contig_3624_(1..5137)_consensus_chunk7603', '104326-058-002_(trimmed_pairs)_contig_3098_(6385..8176)_consensus_chunk6443', '104326-058-002_(trimmed_pairs)_contig_2096_(1..480)_consensus_chunk4234', '104326-058-002_(trimmed_pairs)_contig_2020_(1..257)_consensus_chunk4117', '104326-058-002_(trimmed_pairs)_contig_2022_(1..251)_consensus_chunk4121', '104326-058-002_(trimmed_pairs)_contig_3098_(5320..6375)_consensus_chunk6442', '104326-058-002_(trimmed_pairs)_contig_11249_(1..327)_consensus_chunk23462', '104326-058-002_(trimmed_pairs)_contig_6385_(1..808)_consensus_chunk13974', '104326-058-002_(trimmed_pairs)_contig_3889_(516..1165)_consensus_chunk8190', '104326-058-002_(trimmed_pairs)_contig_2105_(1..3166)_consensus_chunk4245', '104326-058-002_(trimmed_pairs)_contig_2021_(2407..2756)_consensus_chunk4120', '104326-058-002_(trimmed_pairs)_contig_6384_(1..711)_consensus_chunk13973', '104326-058-002_(trimmed_pairs)_contig_6385_(817..1394)_consensus_chunk13975', '104326-058-002_(trimmed_pairs)_contig_2106_(1..456)_consensus_chunk4246', '104326-058-002_(trimmed_pairs)_contig_2020_(284..1485)_consensus_chunk4118', '104326-058-002_(trimmed_pairs)_contig_3624_(5187..5431)_consensus_chunk7604', '104326-058-002_(trimmed_pairs)_contig_3098_(383..1662)_consensus_chunk6434', '104326-058-002_(trimmed_pairs)_contig_31239_(19..184)_consensus_chunk58095', '104326-058-002_(trimmed_pairs)_contig_3098_(2236..3282)_consensus_chunk6439', '104326-058-002_(trimmed_pairs)_contig_28105_(5..776)_consensus_chunk53205', '104326-058-002_(trimmed_pairs)_contig_9890_(1553..1777)_consensus_chunk20867', '104326-058-002_(trimmed_pairs)_contig_9890_(999..1540)_consensus_chunk20864', '104326-058-002_(trimmed_pairs)_contig_3098_(1736..1887)_consensus_chunk6435', '104326-058-002_(trimmed_pairs)_contig_25752_(166..316)_consensus_chunk49345', '104326-058-002_(trimmed_pairs)_contig_3624_(5807..6412)_consensus_chunk7609', '104326-058-002_(trimmed_pairs)_contig_3098_(3636..5317)_consensus_chunk6441', '104326-058-002_(trimmed_pairs)_contig_11150_(1..212)_consensus_chunk23283', '104326-058-002_(trimmed_pairs)_contig_3889_(2..272)_consensus_chunk8189', '104326-058-002_(trimmed_pairs)_contig_3624_(5566..5799)_consensus_chunk7608', '104326-058-002_(trimmed_pairs)_contig_9890_(20..598)_consensus_chunk20862', '104326-058-002_(trimmed_pairs)_contig_28105_(1323..1877)_consensus_chunk53210']"
104326-058-002,s. torvum,Wild tomato mosaic virus,400396,species,['104326-058-002_(trimmed_pairs)_contig_579_(6..9539)_consensus_chunk1090']
104326-058-002,s. torvum,Pepper yellows virus,698400,species,"['104326-058-002_(trimmed_pairs)_contig_30_(4259..5835)_consensus_chunk39', '104326-058-002_(trimmed_pairs)_sampled_contig_478_(75..1635)_consensus_chunk773']"
104326-058-002,s. torvum,Pepper vein yellows virus,909827,species,"['104326-058-002_(trimmed_pairs)_contig_30_(1..4254)_consensus_chunk38', '104326-058-002_(trimmed_pairs)_sampled_contig_148_(1817..2200)_consensus_chunk334', '104326-058-002_(trimmed_pairs)_sampled_contig_148_(2729..2928)_consensus_chunk338', '104326-058-002_(trimmed_pairs)_sampled_contig_148_(2420..2704)_consensus_chunk337']"
104326-058-002,s. torvum,Tobacco vein clearing virus,107324,species,['104326-058-002_(trimmed_pairs)_contig_31360_(26..236)_consensus_chunk58304']
104326-058-002,s. torvum,Petunia vein clearing virus,59504,species,"['104326-058-002_(trimmed_pairs)_contig_80705_(9..323)_consensus_chunk118111', '104326-058-002_(trimmed_pairs)_contig_51696_(1..145)_consensus_chunk87860', '104326-058-002_(trimmed_pairs)_contig_1583_(6..138)_consensus_chunk3136']"
104326-058-003,solanum lycopersicum,Southern tomato virus,591166,species,"['104326-058-003_(trimmed_pairs)_contig_4327_(3143..3457)_consensus_chunk13869', '104326-058-003_(trimmed_pairs)_contig_4327_(3..3100)_consensus_chunk13868']"
104326-058-003,solanum lycopersicum,Pepino mosaic virus,112229,species,"['104326-058-003_(trimmed_pairs)_contig_23562_(56..168)_consensus_chunk64033', '104326-058-003_(trimmed_pairs)_contig_59641_(238..353)_consensus_chunk89340', '104326-058-003_(trimmed_pairs)_contig_30789_(1..240)_consensus_chunk75038', '104326-058-003_(trimmed_pairs)_contig_60152_(1..182)_consensus_chunk89397', '104326-058-003_(trimmed_pairs)_contig_1749_(69..337)_consensus_chunk5688', '104326-058-003_(trimmed_pairs)_contig_31750_(112..261)_consensus_chunk76177', '104326-058-003_(trimmed_pairs)_contig_60152_(210..325)_consensus_chunk89398', '104326-058-003_(trimmed_pairs)_contig_7320_(63..251)_consensus_chunk23000', '104326-058-003_(trimmed_pairs)_contig_899_(1..222)_consensus_chunk2949', '104326-058-003_(trimmed_pairs)_contig_13468_(130..530)_consensus_chunk40877', '104326-058-003_(trimmed_pairs)_contig_1590_(1..166)_consensus_chunk5121', '104326-058-003_(trimmed_pairs)_contig_7700_(189..337)_consensus_chunk24123', '104326-058-003_(trimmed_pairs)_contig_12253_(127..346)_consensus_chunk37732', '104326-058-003_(trimmed_pairs)_contig_12991_(1..467)_consensus_chunk39597', '104326-058-003_(trimmed_pairs)_contig_60827_(4..219)_consensus_chunk89465', '104326-058-003_(trimmed_pairs)_contig_699_(8..282)_consensus_chunk2213', '104326-058-003_(trimmed_pairs)_contig_34536_(539..679)_consensus_chunk79088', '104326-058-003_(trimmed_pairs)_contig_1087_(2..259)_consensus_chunk3493', '104326-058-003_(trimmed_pairs)_contig_39251_(1..213)_consensus_chunk82833', '104326-058-003_(trimmed_pairs)_contig_34494_(11..128)_consensus_chunk79041', '104326-058-003_(trimmed_pairs)_contig_32104_(49..261)_consensus_chunk76556', '104326-058-003_(trimmed_pairs)_contig_42405_(3..146)_consensus_chunk84771', '104326-058-003_(trimmed_pairs)_contig_420_(49..295)_consensus_chunk1338', '104326-058-003_(trimmed_pairs)_contig_422_(10..483)_consensus_chunk1340', '104326-058-003_(trimmed_pairs)_contig_6913_(56..328)_consensus_chunk21688', '104326-058-003_(trimmed_pairs)_contig_7985_(130..317)_consensus_chunk24979', '104326-058-003_(trimmed_pairs)_contig_17818_(215..440)_consensus_chunk51856', '104326-058-003_(trimmed_pairs)_contig_1590_(179..347)_consensus_chunk5122', '104326-058-003_(trimmed_pairs)_contig_1489_(103..304)_consensus_chunk4859', '104326-058-003_(trimmed_pairs)_contig_16462_(77..326)_consensus_chunk48433', '104326-058-003_(trimmed_pairs)_contig_1_(1..5764)_consensus_chunk1', '104326-058-003_(trimmed_pairs)_contig_34494_(181..305)_consensus_chunk79042', '104326-058-003_(trimmed_pairs)_contig_1015_(9..204)_consensus_chunk3261', '104326-058-003_(trimmed_pairs)_sampled_contig_6_(11..6403)_consensus_chunk18']"
104326-058-003,solanum lycopersicum,Asparagus virus 2,39681,species,"['104326-058-003_(trimmed_pairs)_contig_7_(1..2817)_consensus_chunk21', '104326-058-003_(trimmed_pairs)_sampled_contig_15_(1..2845)_consensus_chunk63']"
104326-058-003,solanum lycopersicum,Surrounding non-legume associated ilarvirus,2738398,species,['104326-058-003_(trimmed_pairs)_contig_13_(1..1385)_consensus_chunk30']
104326-058-003,solanum lycopersicum,Citrus variegation virus,37127,species,"['104326-058-003_(trimmed_pairs)_contig_10435_(1..266)_consensus_chunk32235', '104326-058-003_(trimmed_pairs)_sampled_contig_60_(1..3236)_consensus_chunk206', '104326-058-003_(trimmed_pairs)_sampled_contig_3_(1..2289)_consensus_chunk1']"
104326-058-004,capsicum,Tomato spotted wilt orthotospovirus,1933298,species,"['104326-058-004_(trimmed_pairs)_contig_8_(1..2914)_consensus_chunk4', '104326-058-004_(trimmed_pairs)_contig_27_(100..3783)_consensus_chunk46', '104326-058-004_(trimmed_pairs)_contig_27_(3786..4804)_consensus_chunk47', '104326-058-004_(trimmed_pairs)_contig_17_(1..106)_consensus_chunk22', '104326-058-004_(trimmed_pairs)_contig_17_(113..9004)_consensus_chunk23', '104326-058-004_(trimmed_pairs)_sampled_contig_3_(6394..8862)_consensus_chunk4', '104326-058-004_(trimmed_pairs)_sampled_contig_2_(7..2899)_consensus_chunk2', '104326-058-004_(trimmed_pairs)_sampled_contig_3_(10..6390)_consensus_chunk3', '104326-058-004_(trimmed_pairs)_sampled_contig_4_(16..4771)_consensus_chunk5']"
104326-058-004,capsicum,Maize associated partiti-like virus,2172040,species,['104326-058-004_(trimmed_pairs)_contig_78_(14..1815)_consensus_chunk155']
104326-058-004,capsicum,Insect narna-like virus 1,2819083,species,"['104326-058-004_(trimmed_pairs)_contig_144_(1..3052)_consensus_chunk280', '104326-058-004_(trimmed_pairs)_sampled_contig_36_(577..715)_consensus_chunk20']"
